body_type,price,vat,make1,model1,short_description1_displ,km1,age1,hp1,Type1,Body_Color1,Upholstery1,Nr_of_Doors1,Nr_of_Seats1,Gearing_Type1,Displacement1,Cylinders1,Weight1,Drive_chain1,Fuel1,Consump_comb1,Consump_city1,Consump_country1,CO2_Emission1,Comfort_point1,Entertainment_point1,Extras_point1,Safety_point1,Gears1
Sedans,20490,VAT deductible,Opel,Insignia,1.6,24940.0,1.7534246575342465,100.0,Used,Black,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,4.3,4.3,4.3,114.0,19.0,5.0,4.0,16.0,6.0
Sedans,20490,VAT deductible,Opel,Insignia,1.5,31661.0,1.6684931506849314,121.0,Used,Black,Cloth,5.0,5.0,Manual,1.5,,1440.0,front,Gasoline,6.0,6.0,6.0,136.0,1.0,1.0,,1.0,
Sedans,20350,VAT deductible,Opel,Insignia,1.6,21300.0,1.7534246575342465,100.0,Used,Silver,Cloth,4.0,5.0,Manual,1.6,4.0,1503.0,,Diesel,4.2,4.2,4.2,126.0,14.0,3.0,2.0,10.0,6.0
Station wagon,20300,VAT deductible,Opel,Insignia,2.0,29601.0,1.6684931506849314,125.0,Employee's car,Silver,Cloth,4.0,5.0,Manual,2.0,,,,Diesel,5.7,5.7,5.7,150.0,20.0,5.0,6.0,18.0,
Sedans,20230,VAT deductible,Opel,Insignia,,22000.0,1.83013698630137,103.0,Used,Blue,Full leather,4.0,5.0,Manual,1.5,,,,Gasoline,5.9,5.9,5.9,133.0,17.0,5.0,1.0,14.0,
Sedans,20300,VAT deductible,Opel,Insignia,,17724.0,1.5863013698630137,103.0,Used,Blue,Cloth,5.0,,Manual,,,,,Gasoline,,,,,12.0,2.0,1.0,3.0,
Station wagon,20900,VAT deductible,Opel,Insignia,2.0,27980.0,1.83013698630137,125.0,Used,Grey,Cloth,5.0,5.0,Manual,2.0,,,,Diesel,5.3,5.3,5.3,139.0,23.0,5.0,3.0,19.0,6.0
Station wagon,20280,VAT deductible,Opel,Insignia,2.0,23200.0,1.83013698630137,125.0,Used,Silver,Part leather,5.0,5.0,Manual,2.0,4.0,1633.0,front,Diesel,5.6,5.6,5.6,148.0,24.0,6.0,5.0,21.0,6.0
Station wagon,20890,VAT deductible,Opel,Insignia,,20.0,1.0,103.0,Pre-registered,Black,,5.0,,Manual,1.5,4.0,,front,Gasoline,6.0,6.0,6.0,136.0,6.0,5.0,2.0,10.0,6.0
Station wagon,20180,VAT deductible,Opel,Insignia,1.5,28865.0,1.915068493150685,121.0,Used,Silver,Part leather,4.0,5.0,Manual,1.5,,,,Gasoline,5.8,5.8,5.8,133.0,22.0,5.0,2.0,21.0,6.0
Station wagon,20332,VAT deductible,Opel,Insignia,1.5,28871.0,1.6684931506849314,121.0,Used,Black,Cloth,5.0,5.0,Manual,1.5,,,,Gasoline,6.1,6.1,6.1,139.0,20.0,5.0,2.0,19.0,6.0
Sedans,20890,VAT deductible,Opel,Insignia,1.6,24750.0,1.7534246575342465,100.0,Used,Black,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,4.3,4.3,4.3,114.0,19.0,5.0,3.0,13.0,6.0
Sedans,20890,VAT deductible,Opel,Insignia,1.5,23100.0,1.3342465753424657,121.0,Employee's car,Black,Part leather,4.0,5.0,Manual,1.5,,,,Gasoline,6.0,6.0,6.0,136.0,21.0,5.0,4.0,19.0,
Station wagon,20890,VAT deductible,Opel,Insignia,1.5,25394.0,1.83013698630137,121.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,,front,Gasoline,6.1,6.1,6.1,139.0,20.0,5.0,2.0,16.0,6.0
Station wagon,20890,VAT deductible,Opel,Insignia,1.5,23500.0,1.5013698630136987,121.0,Used,Black,Cloth,5.0,5.0,Manual,1.5,4.0,1487.0,front,Gasoline,6.1,6.1,6.1,145.0,20.0,7.0,2.0,15.0,6.0
Station wagon,20890,VAT deductible,Opel,Insignia,,29010.0,1.3342465753424657,125.0,Used,Black,Cloth,4.0,5.0,Manual,2.0,,,,Diesel,5.4,5.4,5.4,14.0,20.0,5.0,5.0,16.0,
Station wagon,20890,VAT deductible,Opel,Insignia,1.5,29069.0,1.915068493150685,121.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,,front,Gasoline,6.1,6.1,6.1,139.0,21.0,5.0,2.0,19.0,6.0
Sedans,20890,VAT deductible,Opel,Insignia,1.6,24750.0,1.7534246575342465,100.0,Used,Black,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,4.3,4.3,4.3,114.0,19.0,5.0,3.0,13.0,6.0
Station wagon,20890,,Opel,Insignia,1.5,19000.0,1.7534246575342465,103.0,Used,Grey,Cloth,5.0,5.0,Manual,1.5,4.0,1487.0,front,Gasoline,5.8,5.8,5.8,13.0,21.0,5.0,4.0,18.0,6.0
Station wagon,20890,VAT deductible,Opel,Insignia,2.0,12813.0,1.83013698630137,125.0,Used,Grey,Cloth,5.0,5.0,Manual,2.0,4.0,,front,Diesel,,,,,17.0,7.0,4.0,16.0,6.0
Sedans,20825,VAT deductible,Opel,Insignia,2.0,25999.0,1.6684931506849314,125.0,Used,Black,Part leather,5.0,5.0,Manual,2.0,4.0,,front,Diesel,,,,,19.0,6.0,4.0,20.0,6.0
Station wagon,20480,VAT deductible,Opel,Insignia,1.5,28800.0,1.915068493150685,121.0,Used,Silver,Part leather,5.0,5.0,Manual,1.5,4.0,1522.0,front,Gasoline,6.2,6.2,6.2,141.0,27.0,6.0,8.0,22.0,6.0
Station wagon,20890,VAT deductible,Opel,Insignia,2.0,15515.0,1.83013698630137,125.0,Used,Silver,Cloth,5.0,5.0,Manual,2.0,4.0,,front,Diesel,,,,,17.0,7.0,4.0,16.0,6.0
Station wagon,20890,VAT deductible,Opel,Insignia,2.0,16643.0,1.83013698630137,125.0,Used,Silver,Cloth,5.0,5.0,Manual,2.0,4.0,,front,Diesel,,,,,17.0,7.0,4.0,16.0,6.0
Sedans,20480,VAT deductible,Opel,Insignia,2.0,29817.0,1.83013698630137,125.0,Used,Silver,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.3,5.3,5.3,139.0,23.0,5.0,3.0,18.0,
Station wagon,20889,VAT deductible,Opel,Insignia,1.5,29581.0,1.4191780821917808,121.0,Used,Black,Cloth,5.0,5.0,Manual,1.5,4.0,1487.0,front,Gasoline,5.8,5.8,5.8,133.0,21.0,4.0,4.0,18.0,6.0
Station wagon,20850,VAT deductible,Opel,Insignia,1.5,28559.0,1.915068493150685,121.0,Used,Black,Part leather,5.0,,Manual,1.5,4.0,1487.0,front,Gasoline,6.1,6.1,6.1,139.0,21.0,6.0,5.0,16.0,6.0
Station wagon,20480,VAT deductible,Opel,Insignia,2.0,29340.0,1.83013698630137,125.0,Used,Grey,Part leather,5.0,5.0,Manual,2.0,,,,Diesel,5.3,5.3,5.3,139.0,21.0,4.0,3.0,18.0,6.0
Sedans,20450,VAT deductible,Opel,Insignia,1.5,8500.0,1.082191780821918,103.0,Employee's car,Black,Cloth,5.0,5.0,Manual,1.5,,,,Gasoline,5.7,5.7,5.7,129.0,15.0,4.0,1.0,15.0,6.0
Station wagon,20450,VAT deductible,Opel,Insignia,,28900.0,1.6684931506849314,121.0,Used,Silver,Part leather,4.0,5.0,Manual,1.5,,,,Gasoline,6.1,6.1,6.1,139.0,20.0,5.0,4.0,18.0,
Station wagon,20450,VAT deductible,Opel,Insignia,,28500.0,1.4191780821917808,121.0,Used,Grey,Part leather,4.0,5.0,Manual,1.5,,,,Gasoline,6.1,6.1,6.1,139.0,23.0,5.0,4.0,19.0,
Sedans,20450,VAT deductible,Opel,Insignia,1.6,24522.0,1.7534246575342465,100.0,Used,Grey,Part leather,4.0,5.0,Manual,1.6,,,,Diesel,5.1,5.1,5.1,134.0,20.0,5.0,4.0,17.0,
Sedans,20440,VAT deductible,Opel,Insignia,1.5,20000.0,1.915068493150685,121.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1440.0,,Gasoline,6.0,6.0,6.0,136.0,19.0,6.0,3.0,19.0,6.0
Sedans,20400,,Opel,Insignia,1.6,4000.0,1.167123287671233,100.0,Demonstration,White,Part leather,5.0,5.0,Manual,1.6,4.0,1441.0,front,Diesel,4.3,4.3,4.3,118.0,18.0,4.0,3.0,18.0,6.0
Station wagon,20400,VAT deductible,Opel,Insignia,2.0,28746.0,1.83013698630137,125.0,Employee's car,Silver,Cloth,4.0,5.0,Manual,2.0,,,,Diesel,5.7,5.7,5.7,150.0,21.0,5.0,6.0,18.0,
Sedans,20180,VAT deductible,Opel,Insignia,2.0,24980.0,1.7534246575342465,125.0,Used,Grey,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.2,5.2,5.2,136.0,22.0,5.0,3.0,19.0,
Sedans,20171,VAT deductible,Opel,Insignia,1.5,,,103.0,New,,Cloth,5.0,5.0,Manual,1.5,4.0,1441.0,front,Gasoline,5.5,5.5,5.5,126.0,3.0,1.0,,9.0,6.0
Sedans,20171,VAT deductible,Opel,Insignia,1.5,,,103.0,New,,Cloth,5.0,5.0,Manual,1.5,4.0,1441.0,front,Gasoline,5.5,5.5,5.5,126.0,3.0,1.0,,9.0,6.0
Station wagon,20150,VAT deductible,Opel,Insignia,1.5,29350.0,1.6684931506849314,121.0,Used,Black,Part leather,5.0,5.0,Manual,1.5,,,,Gasoline,5.8,5.8,5.8,133.0,22.0,5.0,3.0,18.0,6.0
Sedans,20180,VAT deductible,Opel,Insignia,2.0,24727.0,1.7534246575342465,125.0,Used,Grey,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.2,5.2,5.2,136.0,22.0,5.0,3.0,19.0,
Station wagon,20390,VAT deductible,Opel,Insignia,1.5,11000.0,1.915068493150685,121.0,Used,Green,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,6.1,6.1,6.1,139.0,21.0,5.0,4.0,17.0,
Station wagon,20100,VAT deductible,Opel,Insignia,1.5,23015.0,1.6684931506849314,121.0,Employee's car,Black,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,6.2,6.2,6.2,141.0,19.0,5.0,4.0,21.0,
Station wagon,20025,VAT deductible,Opel,Insignia,,28823.0,1.6684931506849314,121.0,Used,Black,Cloth,5.0,5.0,Manual,1.5,4.0,1487.0,front,Gasoline,6.1,6.1,6.1,139.0,21.0,6.0,5.0,19.0,6.0
Station wagon,20878,VAT deductible,Opel,Insignia,1.5,21999.0,1.83013698630137,121.0,Used,Black,Part leather,4.0,5.0,Manual,1.5,4.0,,front,Gasoline,6.1,6.1,6.1,139.0,17.0,5.0,3.0,16.0,6.0
Sedans,20000,,Opel,Insignia,1.6,15541.0,1.4191780821917808,100.0,Used,White,,5.0,5.0,Manual,,,,,Diesel,,,,,,,,,6.0
Sedans,20000,,Opel,Insignia,1.6,15541.0,1.4191780821917808,100.0,Used,White,,5.0,5.0,Manual,,,,,Diesel,,,,,,,,,6.0
Station wagon,20800,VAT deductible,Opel,Insignia,1.5,29104.0,1.4191780821917808,125.0,Employee's car,Black,Cloth,4.0,5.0,Manual,1.5,,,,Diesel,6.2,6.2,6.2,141.0,20.0,5.0,4.0,21.0,
Station wagon,20790,VAT deductible,Opel,Insignia,1.5,17000.0,1.5863013698630137,103.0,Employee's car,Grey,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,6.0,6.0,6.0,14.0,19.0,6.0,4.0,17.0,
Station wagon,20780,VAT deductible,Opel,Insignia,1.5,28800.0,1.915068493150685,121.0,Used,Silver,Part leather,5.0,5.0,Manual,1.5,4.0,1522.0,front,Gasoline,6.2,6.2,6.2,141.0,27.0,6.0,8.0,22.0,6.0
Station wagon,20750,VAT deductible,Opel,Insignia,1.5,29420.0,1.915068493150685,121.0,Used,Silver,Part leather,4.0,5.0,Manual,1.5,,,,Gasoline,5.7,5.7,5.7,130.0,24.0,6.0,5.0,18.0,
Station wagon,20750,VAT deductible,Opel,Insignia,,22646.0,1.5013698630136987,100.0,Used,Grey,Cloth,4.0,5.0,Manual,1.6,4.0,,,Diesel,,,,,7.0,,1.0,,6.0
Station wagon,20750,VAT deductible,Opel,Insignia,,29600.0,1.83013698630137,125.0,Used,Brown,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.3,5.3,5.3,139.0,22.0,5.0,4.0,18.0,
Station wagon,20750,VAT deductible,Opel,Insignia,1.5,26217.0,1.6684931506849314,121.0,Used,Grey,Part leather,4.0,5.0,Manual,1.5,,,,Gasoline,6.1,6.1,6.1,139.0,21.0,5.0,5.0,20.0,
Sedans,20750,VAT deductible,Opel,Insignia,1.5,28600.0,1.4191780821917808,121.0,Used,Blue,Part leather,5.0,5.0,Manual,1.5,,,,Gasoline,5.7,5.7,5.7,130.0,21.0,5.0,1.0,20.0,6.0
Station wagon,20740,VAT deductible,Opel,Insignia,,29421.0,1.6684931506849314,100.0,Used,Black,Cloth,5.0,5.0,Manual,1.6,4.0,1537.0,front,Diesel,5.0,5.0,5.0,,15.0,4.0,3.0,15.0,6.0
Sedans,20730,VAT deductible,Opel,Insignia,,24600.0,1.7534246575342465,100.0,Used,Grey,Part leather,4.0,5.0,Manual,1.6,,,,Diesel,4.3,4.3,4.3,114.0,20.0,5.0,2.0,17.0,
Station wagon,20750,VAT deductible,Opel,Insignia,,24545.0,1.4191780821917808,100.0,Used,Black,Cloth,,,Manual,1.6,,,,Diesel,,,,,11.0,2.0,1.0,3.0,
Sedans,20750,VAT deductible,Opel,Insignia,1.5,5450.0,1.83013698630137,103.0,Used,Grey,Cloth,5.0,5.0,Manual,1.5,4.0,1440.0,front,Gasoline,5.9,5.9,5.9,133.0,18.0,4.0,3.0,17.0,6.0
Sedans,20580,VAT deductible,Opel,Insignia,1.5,,,103.0,New,Blue,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,5.9,5.9,5.9,133.0,7.0,3.0,,10.0,
Station wagon,19999,VAT deductible,Opel,Insignia,2.0,29478.0,1.83013698630137,125.0,Used,Grey,Part leather,4.0,,Manual,2.0,,,,Diesel,5.3,5.3,5.3,139.0,21.0,5.0,3.0,13.0,
Sedans,20650,VAT deductible,Opel,Insignia,1.5,24700.0,1.3342465753424657,121.0,Used,Grey,Cloth,4.0,5.0,Manual,1.5,4.0,1440.0,,Gasoline,5.7,5.7,5.7,130.0,14.0,3.0,4.0,11.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,2.0,6.0
Station wagon,20630,VAT deductible,Opel,Insignia,1.6,4600.0,1.6684931506849314,100.0,Used,Grey,Cloth,5.0,5.0,Manual,1.6,4.0,1537.0,front,Diesel,5.0,5.0,5.0,133.0,14.0,6.0,1.0,15.0,6.0
Station wagon,20730,VAT deductible,Opel,Insignia,1.5,30208.0,1.4191780821917808,121.0,Used,Black,Cloth,4.0,5.0,Manual,1.5,4.0,,front,Gasoline,5.8,5.8,5.8,133.0,21.0,5.0,3.0,17.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,2.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,2.0,6.0
Station wagon,19690,VAT deductible,Opel,Insignia,1.5,28800.0,1.915068493150685,121.0,Used,Green,Cloth,5.0,5.0,Manual,1.5,4.0,1487.0,front,Gasoline,6.1,6.1,6.1,145.0,18.0,5.0,2.0,18.0,6.0
Sedans,19600,VAT deductible,Opel,Insignia,1.6,9450.0,1.6684931506849314,100.0,Used,White,Part leather,4.0,5.0,Manual,1.6,,,,Diesel,4.5,4.5,4.5,118.0,17.0,5.0,3.0,18.0,
Sedans,19590,VAT deductible,Opel,Insignia,,10506.0,1.915068493150685,103.0,Used,Black,Cloth,5.0,5.0,Manual,1.5,,,,Gasoline,5.5,5.5,5.5,126.0,15.0,5.0,2.0,15.0,6.0
Sedans,20680,VAT deductible,Opel,Insignia,2.0,14247.0,1.6684931506849314,125.0,Used,Blue,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.2,5.2,5.2,136.0,19.0,5.0,3.0,18.0,
Sedans,19650,VAT deductible,Opel,Insignia,2.0,25200.0,1.5013698630136987,125.0,Used,Grey,Cloth,4.0,5.0,Manual,2.0,4.0,1582.0,,Diesel,5.5,5.5,5.5,144.0,15.0,3.0,2.0,10.0,6.0
Station wagon,20550,VAT deductible,Opel,Insignia,2.0,28734.0,1.6684931506849314,125.0,Employee's car,Black,Cloth,4.0,5.0,Manual,2.0,,,,Diesel,5.7,5.7,5.7,150.0,20.0,5.0,6.0,18.0,
Station wagon,19590,VAT deductible,Opel,Insignia,1.5,14420.0,1.83013698630137,103.0,Used,White,Cloth,5.0,5.0,Manual,1.5,4.0,,front,Gasoline,6.0,6.0,6.0,136.0,17.0,4.0,3.0,18.0,6.0
Station wagon,19590,VAT deductible,Opel,Insignia,1.6,30896.0,1.5013698630136987,100.0,Used,Blue,Cloth,4.0,5.0,Manual,1.6,,,,Diesel,4.5,4.5,4.5,11.0,17.0,5.0,4.0,18.0,
Sedans,19525,VAT deductible,Opel,Insignia,1.5,5500.0,1.915068493150685,103.0,Used,Blue,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.7,5.7,5.7,129.0,17.0,6.0,4.0,14.0,6.0
Sedans,19500,Price negotiable,Opel,Insignia,1.5,28500.0,1.6684931506849314,103.0,Used,White,,5.0,5.0,Manual,1.5,4.0,1440.0,,Gasoline,5.9,5.9,5.9,133.0,19.0,2.0,2.0,15.0,6.0
Station wagon,19500,VAT deductible,Opel,Insignia,1.5,28949.0,1.5013698630136987,121.0,Employee's car,Black,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,5.7,5.7,5.7,130.0,20.0,6.0,6.0,20.0,
Sedans,19490,VAT deductible,Opel,Insignia,1.5,13817.0,1.915068493150685,103.0,Used,White,Cloth,5.0,5.0,Manual,1.5,,,front,Gasoline,,,,,15.0,5.0,3.0,14.0,6.0
Station wagon,19490,VAT deductible,Opel,Insignia,1.5,29000.0,1.5013698630136987,121.0,Used,Silver,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,6.1,6.1,6.1,139.0,18.0,5.0,2.0,14.0,
Station wagon,19490,VAT deductible,Opel,Insignia,1.6,17865.0,1.7534246575342465,100.0,Used,Black,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,5.0,5.0,5.0,13.0,15.0,5.0,3.0,14.0,6.0
Station wagon,19489,,Opel,Insignia,,17950.0,1.915068493150685,103.0,Used,Red,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,6.0,6.0,6.0,136.0,15.0,5.0,4.0,16.0,
Sedans,19490,VAT deductible,Opel,Insignia,1.6,18900.0,1.915068493150685,100.0,Used,Black,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,,,,,18.0,6.0,1.0,15.0,6.0
Sedans,19480,VAT deductible,Opel,Insignia,2.0,26127.0,1.6684931506849314,125.0,Used,Black,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.2,5.2,5.2,136.0,22.0,5.0,3.0,17.0,6.0
Sedans,19450,VAT deductible,Opel,Insignia,,13314.0,1.915068493150685,103.0,Used,Black,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,5.9,5.9,5.9,133.0,16.0,4.0,2.0,15.0,
Station wagon,19450,VAT deductible,Opel,Insignia,1.5,29798.0,1.83013698630137,122.0,Used,Grey,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,5.7,5.7,5.7,130.0,20.0,5.0,6.0,19.0,
Sedans,19480,VAT deductible,Opel,Insignia,2.0,23707.0,1.6684931506849314,125.0,Used,Grey,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.7,5.7,5.7,150.0,21.0,5.0,2.0,19.0,8.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,2.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,2.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,2.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,2.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,2.0,6.0
Station wagon,19397,VAT deductible,Opel,Insignia,,10600.0,1.83013698630137,125.0,Used,Grey,Cloth,4.0,5.0,Manual,2.0,,,,Diesel,5.3,5.3,5.3,139.0,17.0,5.0,5.0,20.0,
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,3.0,6.0
Station wagon,19325,VAT deductible,Opel,Insignia,,29250.0,1.5863013698630137,100.0,Used,Black,Cloth,5.0,5.0,Manual,1.6,4.0,1503.0,front,Diesel,4.5,4.5,4.5,118.0,15.0,6.0,4.0,16.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,3.0,6.0
Sedans,19400,,Opel,Insignia,1.5,3095.0,1.5013698630136987,103.0,Used,Silver,Cloth,5.0,5.0,Manual,1.5,4.0,1456.0,front,Gasoline,5.9,5.9,5.9,133.0,9.0,2.0,1.0,3.0,6.0
Sedans,19300,,Opel,Insignia,1.6,33023.0,1.83013698630137,100.0,Used,White,,5.0,5.0,Manual,1.6,4.0,2000.0,,Diesel,4.3,4.3,4.3,118.0,4.0,2.0,1.0,7.0,6.0
Sedans,19290,,Opel,Insignia,,24950.0,1.7534246575342465,100.0,Used,Silver,Cloth,5.0,,Manual,1.6,4.0,,front,Diesel,,,,,18.0,5.0,1.0,14.0,6.0
Sedans,19290,VAT deductible,Opel,Insignia,1.6,20700.0,1.7534246575342465,100.0,Used,Silver,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,,,,,18.0,5.0,1.0,14.0,6.0
Sedans,19290,VAT deductible,Opel,Insignia,1.6,24150.0,1.7534246575342465,100.0,Used,Grey,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,,,,,18.0,5.0,1.0,14.0,6.0
Sedans,19290,VAT deductible,Opel,Insignia,1.6,25100.0,1.7534246575342465,100.0,Used,Silver,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,,,,,18.0,5.0,1.0,14.0,6.0
Sedans,19880,VAT deductible,Opel,Insignia,2.0,13380.0,1.83013698630137,125.0,Used,Black,Part leather,4.0,5.0,Manual,2.0,,,front,Diesel,5.2,5.2,5.2,136.0,19.0,5.0,2.0,18.0,6.0
Station wagon,19850,VAT deductible,Opel,Insignia,1.5,23233.0,1.83013698630137,121.0,Employee's car,Silver,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,6.2,6.2,6.2,141.0,20.0,5.0,4.0,18.0,
Station wagon,19850,VAT deductible,Opel,Insignia,1.5,28669.0,1.5013698630136987,121.0,Employee's car,Silver,Cloth,4.0,5.0,Manual,1.5,,,,Gasoline,5.7,5.7,5.7,130.0,20.0,5.0,6.0,20.0,
Sedans,19290,VAT deductible,Opel,Insignia,1.6,24500.0,1.7534246575342465,100.0,Used,Grey,Cloth,5.0,5.0,Manual,1.6,4.0,,front,Diesel,,,,,18.0,5.0,1.0,14.0,6.0
Sedans,19990,VAT deductible,Opel,Insignia,2.0,27392.0,1.7534246575342465,125.0,Used,Grey,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.2,5.2,5.2,136.0,22.0,5.0,4.0,20.0,
Sedans,19980,VAT deductible,Opel,Insignia,1.5,12020.0,1.915068493150685,103.0,Used,Blue,Cloth,5.0,5.0,Manual,1.5,4.0,,front,Gasoline,5.9,5.9,5.9,133.0,16.0,5.0,4.0,16.0,6.0
Sedans,19980,VAT deductible,Opel,Insignia,2.0,22919.0,1.7534246575342465,125.0,Used,Grey,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.2,5.2,5.2,136.0,22.0,5.0,3.0,17.0,6.0
Sedans,19980,VAT deductible,Opel,Insignia,2.0,24551.0,1.7534246575342465,125.0,Used,Silver,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.2,5.2,5.2,136.0,22.0,5.0,3.0,19.0,6.0
Sedans,19980,VAT deductible,Opel,Insignia,1.6,11690.0,1.5863013698630137,100.0,Used,Brown,Part leather,4.0,5.0,Manual,1.6,,,,Diesel,4.3,4.3,4.3,114.0,18.0,5.0,3.0,17.0,
Station wagon,19980,VAT deductible,Opel,Insignia,,32850.0,1.6684931506849314,121.0,Used,Grey,Part leather,4.0,5.0,Manual,1.5,,,,Gasoline,6.1,6.1,6.1,139.0,21.0,5.0,4.0,18.0,
Station wagon,19450,VAT deductible,Opel,Insignia,1.5,29446.0,1.4191780821917808,121.0,Employee's car,Black,Part leather,4.0,5.0,Manual,1.5,,,,Gasoline,5.7,5.7,5.7,130.0,20.0,6.0,5.0,19.0,
Sedans,19980,VAT deductible,Opel,Insignia,2.0,24992.0,1.7534246575342465,125.0,Used,Silver,Part leather,4.0,5.0,Manual,2.0,,,,Diesel,5.2,5.2,5.2,136.0,21.0,5.0,2.0,18.0,6.0
Station wagon,19990,,Opel,Insignia,1.6,1501.0,1.167123287671233,100.0,Used,White,,5.0,5.0,Manual,1.6,4.0,1537.0,,Diesel,4.5,4.5,4.5,119.0,,,,,6.0
Sedans,19990,VAT deductible,Opel,Insignia,,14500.0,1.83013698630137,100.0,Used,White,Cloth,5.0,5.0,Manual,1.6,4.0,1503.0,front,Diesel,4.3,4.3,4.3,114.0,15.0,6.0,3.0,20.0,6.0
Other,19800,,Opel,Insignia,1.6,22500.0,1.4191780821917808,100.0,Used,White,,5.0,5.0,Manual,1.6,4.0,1537.0,,Diesel,4.5,4.5,4.5,119.0,,,,,6.0
Station wagon,19990,VAT deductible,Opel,Insignia,1.6,20800.0,1.4191780821917808,100.0,Used,Black,Cloth,5.0,5.0,Manual,1.6,4.0,1503.0,front,Diesel,4.5,4.5,4.5,119.0,13.0,6.0,1.0,15.0,6.0
Station wagon,19990,,Opel,Insignia,1.5,20066.0,1.83013698630137,103.0,Used,Grey,Cloth,5.0,5.0,Manual,1.5,4.0,1487.0,front,Gasoline,5.8,5.8,5.8,13.0,20.0,6.0,3.0,20.0,6.0
