price,Nr_of_Doors3,Comfort_point3,Nr_of_Seats3,Safety_point3,Entertainment_point3,age3,Extras_point3,Gears3,Cylinders3,Consump_country3,Consump_city3,Consump_comb3,CO2_Emission3,Weight3,hp3,km3,make3_Audi,make3_Opel,make3_Renault,model3_A1,model3_A2,model3_A3,model3_Astra,model3_Clio,model3_Corsa,model3_Duster,model3_Espace,model3_Insignia,Gearing_Type3_Automatic,Gearing_Type3_Manual,Gearing_Type3_Semi-automatic,Fuel3_Diesel,Fuel3_Electric,Fuel3_Gasoline,Fuel3_LPG/CNG,Type3_Demonstration,Type3_Employee's car,Type3_New,Type3_Pre-registered,Type3_Used,body_type3_Compact,body_type3_Convertible,body_type3_Coupe,body_type3_Off-Road,body_type3_Other,body_type3_Sedans,body_type3_Station wagon,body_type3_Transporter,body_type3_Van,Body_Color3_Beige,Body_Color3_Black,Body_Color3_Blue,Body_Color3_Bronze,Body_Color3_Brown,Body_Color3_Gold,Body_Color3_Green,Body_Color3_Grey,Body_Color3_Orange,Body_Color3_Red,Body_Color3_Silver,Body_Color3_Violet,Body_Color3_White,Body_Color3_Yellow,Upholstery3_Cloth,Upholstery3_Full leather,Upholstery3_Part leather,vat3_Price negotiable,vat3_VAT deductible,Drive_chain3_4WD,Drive_chain3_front,Drive_chain3_rear
14990,4.0,16.0,5.0,13.0,5.0,1.2493150684931509,2.0,6.0,4.0,5.9,5.9,5.9,136.0,1361.0,92.0,4400.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14990,5.0,10.0,5.0,12.0,4.0,1.7534246575342465,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1361.0,92.0,20296.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14990,5.0,15.0,5.0,14.0,7.0,1.5863013698630135,4.0,6.0,4.0,3.5,3.5,3.5,93.0,1361.0,81.0,7828.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,16.0,5.0,15.0,7.0,1.8301369863013703,4.0,5.0,3.0,4.3,4.3,4.3,117.0,1288.0,77.0,21770.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14990,5.0,15.0,5.0,14.0,7.0,1.501369863013699,4.0,6.0,4.0,3.5,3.5,3.5,93.0,1361.0,81.0,7144.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,6.0,5.0,12.0,4.0,1.167123287671233,3.0,5.0,4.0,4.7,4.7,4.7,111.0,1361.0,66.0,6800.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14990,5.0,12.0,5.0,17.0,4.0,1.082191780821918,3.0,6.0,4.0,3.7,3.7,3.7,107.0,1350.0,81.0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,8.0,5.0,13.0,4.0,1.501369863013699,3.0,5.0,4.0,4.5,4.5,4.5,104.0,1361.0,77.0,10871.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,14.0,5.0,14.0,5.0,1.2493150684931509,1.0,5.0,4.0,4.7,4.7,4.7,122.0,1361.0,77.0,11500.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,15.0,5.0,15.0,6.0,1.6684931506849314,3.0,5.0,3.0,4.7,4.7,4.7,93.0,1361.0,77.0,14300.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,14.0,5.0,14.0,5.0,1.2493150684931509,1.0,5.0,4.0,4.7,4.7,4.7,122.0,1361.0,77.0,8000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,12.0,5.0,13.0,5.0,1.7534246575342465,2.0,6.0,4.0,5.4,5.4,5.4,128.0,1278.0,92.0,7200.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,17.0,5.0,13.0,5.0,1.4191780821917808,1.0,6.0,4.0,5.5,5.5,5.5,128.0,1361.0,92.0,28850.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,17.0,5.0,13.0,5.0,1.4191780821917808,1.0,6.0,4.0,5.5,5.5,5.5,128.0,1361.0,92.0,28850.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,14.0,5.0,13.0,6.0,1.8301369863013703,1.0,5.0,4.0,4.3,4.3,4.3,117.0,1361.0,77.0,17690.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14980,5.0,17.0,5.0,13.0,5.0,1.9150684931506852,1.0,6.0,4.0,4.7,4.7,4.7,122.0,1361.0,92.0,26600.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14979,5.0,16.0,5.0,14.0,5.0,1.7534246575342465,3.0,6.0,4.0,5.4,5.4,5.4,128.0,1361.0,92.0,19257.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14975,4.0,5.0,5.0,14.0,1.0,0.757361351243516,1.0,6.0,4.0,5.0,5.0,5.0,115.0,1361.0,66.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14978,5.0,9.0,5.0,6.0,2.0,1.7534246575342465,1.0,5.0,4.0,4.7,4.7,4.7,122.0,1361.0,77.0,14982.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,8.0,5.0,6.0,3.0,1.7534246575342465,2.0,6.0,4.0,3.8,3.8,3.8,101.0,1361.0,100.0,21980.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14900,4.0,9.0,5.0,11.0,2.0,1.501369863013699,1.0,6.0,4.0,4.3,4.3,4.3,117.0,1361.0,77.0,18200.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,14.0,5.0,13.0,6.0,1.6684931506849314,2.0,6.0,4.0,4.5,4.5,4.5,119.0,1425.0,100.0,29500.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14900,5.0,13.0,5.0,14.0,5.0,1.501369863013699,4.0,6.0,4.0,5.1,5.1,5.1,117.0,1278.0,92.0,14000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
14970,5.0,7.0,5.0,11.0,1.0,1.9150684931506852,1.0,6.0,4.0,3.6,3.6,3.6,95.0,1345.0,70.0,13100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,13.0,5.0,12.0,2.0,1.7534246575342465,1.0,6.0,4.0,3.8,3.8,3.8,101.0,1361.0,100.0,24932.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,14.0,5.0,9.0,4.0,1.8301369863013703,1.0,6.0,4.0,3.4,3.4,3.4,117.0,1364.0,81.0,30644.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,8.0,5.0,6.0,3.0,1.6684931506849314,2.0,6.0,4.0,3.8,3.8,3.8,101.0,1361.0,100.0,22777.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,11.0,5.0,11.0,4.0,1.6684931506849314,3.0,6.0,4.0,4.6,4.6,4.6,121.0,1403.0,100.0,14900.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,10.0,5.0,11.0,3.0,1.7534246575342465,1.0,6.0,4.0,3.9,3.9,3.9,104.0,1328.0,100.0,21452.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,8.0,5.0,9.0,3.0,1.7534246575342465,2.0,6.0,4.0,3.8,3.8,3.8,101.0,1361.0,100.0,27247.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14900,5.0,8.0,5.0,6.0,3.0,1.6684931506849314,2.0,6.0,4.0,3.8,3.8,3.8,101.0,1361.0,100.0,27311.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14890,5.0,7.0,5.0,9.0,5.0,1.082191780821918,1.0,5.0,4.0,5.5,5.5,5.5,128.0,1361.0,74.0,50.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14890,5.0,10.0,5.0,10.0,3.0,1.4191780821917808,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1278.0,77.0,21488.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14890,5.0,14.0,5.0,14.0,5.0,1.167123287671233,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1360.0,81.0,9000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14890,5.0,14.0,5.0,14.0,5.0,1.167123287671233,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1360.0,81.0,9500.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14890,5.0,14.0,5.0,14.0,5.0,1.167123287671233,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1360.0,81.0,7200.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14700,5.0,14.0,5.0,14.0,5.0,1.9150684931506852,3.0,6.0,4.0,5.1,5.1,5.1,117.0,1278.0,92.0,20090.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14890,5.0,13.0,5.0,12.0,6.0,1.7534246575342465,1.0,5.0,4.0,4.3,4.3,4.3,117.0,1361.0,77.0,19600.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14880,5.0,13.0,5.0,13.0,5.0,1.4191780821917808,3.0,5.0,3.0,4.7,4.7,4.7,107.0,1273.0,77.0,13000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
14879,5.0,20.0,5.0,17.0,5.0,1.6684931506849314,1.0,5.0,4.0,4.4,4.4,4.4,117.0,1361.0,77.0,15000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14870,5.0,16.0,5.0,12.0,1.0,1.9150684931506852,2.0,5.0,4.0,4.5,4.5,4.5,104.0,1273.0,77.0,16500.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
14700,5.0,4.0,5.0,10.0,3.0,1.8301369863013703,2.0,6.0,4.0,3.6,3.6,3.6,95.0,1403.0,81.0,20040.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14700,5.0,16.0,5.0,15.0,6.0,1.7534246575342465,2.0,6.0,4.0,4.7,4.7,4.7,130.0,1425.0,100.0,30851.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
14700,5.0,14.0,5.0,14.0,5.0,1.0,3.0,6.0,4.0,3.7,3.7,3.7,97.0,1360.0,81.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
14700,5.0,14.0,5.0,14.0,5.0,1.8301369863013703,3.0,6.0,4.0,5.1,5.1,5.1,117.0,1278.0,110.0,19170.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14693,5.0,13.0,5.0,14.0,6.0,1.7534246575342465,3.0,5.0,4.0,5.4,5.4,5.4,128.0,1244.0,74.0,20186.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14690,5.0,7.0,5.0,12.0,1.0,1.8301369863013703,1.0,5.0,4.0,4.7,4.7,4.7,122.0,1361.0,77.0,2585.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
14690,5.0,14.0,5.0,14.0,5.0,1.9150684931506852,3.0,6.0,4.0,5.1,5.1,5.1,117.0,1278.0,92.0,17367.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14690,5.0,8.0,5.0,10.0,1.0,1.6684931506849314,1.0,6.0,4.0,3.8,3.8,3.8,101.0,1403.0,100.0,16000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14660,5.0,18.0,5.0,17.0,6.0,1.5863013698630135,2.0,6.0,4.0,3.5,3.5,3.5,93.0,1425.0,81.0,15447.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
14650,4.0,17.0,5.0,15.0,5.0,1.9150684931506852,4.0,6.0,4.0,5.5,5.5,5.5,128.0,1361.0,92.0,28910.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14590,4.0,8.0,5.0,12.0,5.0,1.9150684931506852,3.0,6.0,4.0,5.4,5.4,5.4,128.0,1361.0,92.0,17591.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14555,5.0,10.0,5.0,13.0,5.0,0.757361351243516,3.0,5.0,3.0,4.7,4.7,4.7,107.0,1273.0,66.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14579,5.0,17.0,5.0,13.0,5.0,1.7534246575342465,3.0,6.0,4.0,5.4,5.4,5.4,128.0,1361.0,92.0,26211.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14590,4.0,16.0,5.0,14.0,5.0,1.6684931506849314,3.0,6.0,4.0,3.5,3.5,3.5,117.0,1361.0,81.0,23000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14800,5.0,14.0,5.0,14.0,5.0,1.4191780821917808,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1361.0,81.0,8495.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14800,5.0,18.0,5.0,20.0,8.0,1.7534246575342465,3.0,6.0,4.0,3.6,3.6,3.6,95.0,1328.0,100.0,30046.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14800,5.0,18.0,5.0,20.0,8.0,1.7534246575342465,3.0,6.0,4.0,3.6,3.6,3.6,95.0,1328.0,100.0,30046.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14800,5.0,11.0,5.0,10.0,3.0,1.7534246575342465,1.0,6.0,4.0,3.6,3.6,3.6,95.0,1403.0,81.0,23200.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14800,5.0,14.0,5.0,14.0,5.0,1.4191780821917808,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1361.0,81.0,8495.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14800,5.0,18.0,5.0,20.0,8.0,1.7534246575342465,3.0,6.0,4.0,3.6,3.6,3.6,95.0,1328.0,100.0,30044.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14800,5.0,18.0,5.0,20.0,8.0,1.6684931506849314,3.0,6.0,4.0,3.6,3.6,3.6,95.0,1328.0,100.0,29675.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14800,5.0,18.0,5.0,20.0,8.0,1.6684931506849314,3.0,6.0,4.0,3.6,3.6,3.6,95.0,1328.0,100.0,25561.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14800,5.0,18.0,5.0,20.0,8.0,1.7534246575342465,3.0,6.0,4.0,3.6,3.6,3.6,95.0,1328.0,100.0,27155.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14800,5.0,14.0,5.0,14.0,5.0,1.5863013698630135,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1322.0,110.0,23936.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14800,5.0,10.0,5.0,11.0,5.0,1.6684931506849314,1.0,6.0,4.0,3.9,3.9,3.9,104.0,1328.0,100.0,24375.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14800,5.0,14.0,5.0,14.0,5.0,1.5863013698630135,3.0,6.0,4.0,4.7,4.7,4.7,122.0,1322.0,110.0,28803.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14790,4.0,18.0,5.0,16.0,5.0,1.9150684931506852,3.0,6.0,4.0,5.4,5.4,5.4,128.0,1361.0,92.0,29502.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14790,5.0,12.0,5.0,13.0,2.0,0.6684931506849315,1.0,5.0,4.0,4.7,4.7,4.7,107.0,1273.0,66.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14790,5.0,15.0,5.0,15.0,6.0,1.7534246575342465,3.0,5.0,3.0,4.4,4.4,4.4,117.0,1361.0,77.0,13208.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
14785,5.0,14.0,5.0,15.0,5.0,0.757361351243516,3.0,6.0,4.0,3.7,3.7,3.7,107.0,1350.0,81.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
14100,4.0,16.0,5.0,18.0,5.0,1.7534246575342465,4.0,6.0,4.0,4.6,4.6,4.6,117.0,1361.0,81.0,19555.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
